,appid,name,developer,publisher,positive,negative,avg_owners,average_forever,average_2weeks,median_forever,median_2weeks,price,ccu,positive_ratio,genre_Action,genre_Strategy,genre_RPG,genre_Indie,genre_Adventure,genre_Sports,genre_Simulation,genre_Early+Access,genre_Ex+Early+Access,genre_Massively,genre_Free
9413,956030,Creaks,Amanita Design,Amanita Design,2695,147,150000,299,0,299,0,599,32,0.9482758620689656,0,0,0,1,1,0,0,0,0,0,0
9414,1554790,Coloring Game 4,L. Stotch,L. Stotch,1405,92,150000,135,0,114,0,0,85,0.9385437541750168,0,0,0,1,0,0,0,0,0,0,1
9415,497050,Shape Shifter,PRORTUS,Back To Basics Gaming,76,75,150000,256,0,234,0,79,0,0.5033112582781457,0,0,0,1,0,0,0,0,0,0,0
9416,351800,Dev Guy,Daniel Jonathan Bourke,Project Tranquil,1391,359,150000,24,0,31,0,0,1,0.7948571428571428,0,0,0,1,1,0,0,0,0,0,1
9417,487530,Simple Ball: Extended Edition,Antizero company,Antizero company,79,27,150000,226,0,230,0,49,8,0.7452830188679245,0,0,0,1,0,0,0,0,0,0,0
9418,366320,Seasons after Fall,Swing Swing Submarine,Focus Entertainment,2234,528,150000,199,0,231,0,199,4,0.8088341781317886,0,0,0,1,1,0,0,0,0,0,0
9419,1424720,墨心：波云诡船,1001 Studio,1001 Studio,1224,133,150000,229,0,368,0,299,0,0.9019896831245394,0,0,0,1,1,0,0,0,1,0,0
9420,257830,Violett Remastered,Forever Entertainment S. A.,Forever Entertainment S. A.,503,291,150000,200,0,239,0,99,1,0.6335012594458438,0,0,0,1,1,0,0,0,0,0,0
9421,542310,Escape the Game,Simon Fredholm,Simon Fredholm,1600,320,150000,16,0,19,0,0,0,0.8333333333333334,0,0,0,1,1,0,0,0,0,0,1
9422,414870,Super Mega Baseball 2,Metalhead Software Inc.,Electronic Arts,911,117,150000,842,0,885,0,1999,4,0.8861867704280155,0,0,0,1,0,1,1,0,0,0,0
9423,1067540,Röki,Polygon Treehouse,"United Label, CI Games",1991,189,150000,644,0,296,0,599,14,0.913302752293578,0,0,0,1,1,0,0,0,0,0,0
9424,1295920,The Mortuary Assistant,DarkStone Digital,DreadXP,3638,334,150000,162,0,191,0,1674,72,0.9159113796576032,0,0,0,1,1,0,1,0,0,0,0
9425,1331550,Big Ambitions,Hovgaard Games,Hovgaard Games,2854,112,150000,853,853,1322,1322,2299,6024,0.9622387053270398,0,0,0,1,0,0,1,1,0,0,0
9426,270210,Melody's Escape,Icetesy,Icetesy,4493,333,150000,289,0,265,0,339,2,0.9309987567343556,0,0,0,1,0,0,0,0,1,0,0
9427,365070,One Manga Day,DeXP,"DeXP, MyLifeGame.RU",547,370,150000,25,0,37,0,0,0,0.5965103598691385,0,0,0,1,1,0,1,0,0,0,1
9428,446640,Space Pilgrim Episode IV: Sol,"Pilgrim Adventures, GrabTheGames Studios","GrabTheGames, TheGamesFortress",306,37,150000,216,0,237,0,67,53,0.892128279883382,0,0,0,1,1,0,0,0,0,0,0
9429,431940,Wildfire,Sneaky Bastards,Humble Games,582,114,150000,123,0,180,0,0,5,0.8362068965517241,0,0,0,1,0,0,0,0,0,0,0
9430,1070580,Drift86,RewindApp,RewindApp,4469,404,150000,150,7,193,7,37,107,0.9170941924892264,0,0,0,1,0,0,0,0,0,0,0
9431,588040,WILL: A Wonderful World / WILL：美好世界,WMY Studio,"WMY Studio, PLAYISM",4819,337,150000,1340,0,633,0,1499,4,0.9346392552366176,0,0,0,1,1,0,0,0,0,0,0
9432,418950,DreadOut: Keepers of The Dark,Digital Happiness,Digital Happiness,769,201,150000,114,0,179,0,174,5,0.7927835051546391,0,0,0,1,1,0,0,0,0,0,0
9433,1408230,Walkabout Mini Golf VR,Mighty Coconut,Mighty Coconut,2103,34,150000,209,0,259,0,749,62,0.984089845577913,0,0,0,1,0,1,0,0,0,0,0
9434,604450,Another Adventure,ThankCreate Studio,"ThankCreate Studio, WhisperGames",3943,375,150000,70,69,67,69,199,0,0.913154238073182,0,0,0,1,1,0,0,0,0,0,0
9435,628750,aMAZE 2,Blender Games,Blender Games,649,108,150000,275,0,303,0,37,3,0.857331571994716,0,0,0,1,0,0,0,0,0,0,0
9436,779640,妄想症：Deliver Me,属音制作组,SakuraGame,1784,241,150000,1387,0,474,0,59,7,0.8809876543209877,0,0,0,1,1,0,1,0,0,0,0
9437,528060,東周列萌志 Philosophic Love,"IWPLAY WORLD INTERACTIVE ENTERTAINMENT TECHNOLOGY CO., LTD.","IWPLAY WORLD INTERACTIVE ENTERTAINMENT TECHNOLOGY CO., LTD.",717,68,150000,178,0,178,0,0,3,0.913375796178344,0,0,0,1,0,0,0,0,0,0,1
9438,963000,Frog Detective 1: The Haunted Island,"Grace Bruxner, Thomas Bowker","worm club, SUPERHOT PRESENTS",3284,266,150000,2194,0,2196,0,349,6,0.9250704225352112,0,0,0,1,1,0,0,0,0,0,0
9439,1202900,Assemble with Care,ustwo games,ustwo games,3244,294,150000,104,87,108,87,399,47,0.9169022046353872,0,0,0,1,0,0,0,0,0,0,0
9440,391420,Gun Rocket,"Space Wedgie, LLC","Space Wedgie, LLC",506,189,150000,247,0,199,0,111,0,0.7280575539568346,0,0,0,1,1,0,0,0,0,0,0
9441,368430,Through the Woods,Antagonist,Fulqrum Publishing,972,382,150000,214,0,251,0,399,1,0.7178729689807977,0,0,0,1,1,0,0,0,0,0,0
9442,461840,Zenge,Hamster On Coke Games,Hamster On Coke Games,2793,145,150000,221,0,392,0,49,3,0.950646698434309,0,0,0,1,0,0,0,0,0,0,0
9443,723610,Dream Golf VR,Isaac Stearns,Isaac Stearns,96,29,150000,7,0,7,0,0,0,0.768,0,0,0,1,0,1,0,0,0,0,1
9444,1391220,Scrapnaut: Prologue,SpiffyBit,RockGame S.A.,646,90,150000,49,0,75,0,0,0,0.8777173913043478,0,0,0,1,1,0,0,0,0,0,1
9445,314810,Randal's Monday,Nexus Game Studios,Daedalic Entertainment,1053,313,150000,637,0,257,0,199,13,0.7708638360175696,0,0,0,1,1,0,0,0,0,0,0
9446,562240,The Spirit Underneath,Acuze Interactives,Displacement Studios,36,70,150000,237,0,231,0,99,0,0.3396226415094339,0,0,0,1,1,0,0,0,0,0,0
9447,91100,SkyDrift,Digital Reality,HandyGames,986,128,150000,46,0,32,0,999,1,0.8850987432675045,0,0,0,1,0,0,0,0,0,0,0
9448,211180,Unmechanical,Talawa Games,Teotl Studios,414,34,150000,224,0,259,0,999,0,0.9241071428571428,0,0,0,1,1,0,0,0,0,0,0
9449,390290,Bulb Boy,Bulbware,Bulbware,903,107,150000,136,0,141,0,899,0,0.8940594059405941,0,0,0,1,1,0,0,0,0,0,0
9450,494720,Morphblade,Suspicious Developments,Suspicious Developments,483,44,150000,166,0,285,0,249,4,0.9165085388994308,0,0,0,1,0,0,0,0,0,0,0
9451,617160,Home Sweet Home,"YGGDRAZIL GROUP CO.,LTD","YGGDRAZIL GROUP CO.,LTD",2784,398,150000,243,0,301,0,1599,24,0.8749214330609679,0,0,0,1,1,0,0,0,0,0,0
9452,1146970,My Vow to My Liege,YETU GAME,方块游戏(CubeGame),3287,192,150000,276,0,276,0,649,28,0.9448117275079044,0,0,0,1,0,0,0,0,0,0,0
9453,1043180,Lovers of Aether,Dan Fornace,Dan Fornace,1367,100,150000,195,0,274,0,0,3,0.9318336741649624,0,0,0,1,0,0,1,0,0,0,0
9454,1168660,Barro 2020,SC Jogos,SC Jogos,980,191,150000,73,0,75,0,49,35,0.8368915456874466,0,0,0,1,0,1,1,0,0,0,0
9455,530320,Wandersong,"Greg Lobanov, A Shell in the Pit",Greg Lobanov,2815,130,150000,189,0,263,0,499,20,0.9558573853989814,0,0,0,1,1,0,0,0,0,0,0
9456,635320,Last Day of June,Ovosonico,505 Games,3401,511,150000,166,0,147,0,499,5,0.8693762781186094,0,0,0,1,1,0,0,0,0,0,0
9457,389270,Through Abandoned: The Underground City,Igor Krutov,Trinity Project,384,90,150000,325,0,349,0,28,176,0.810126582278481,0,0,0,1,1,0,0,0,0,0,0
9458,265690,NaissanceE,Limasse Five,Limasse Five,2465,466,150000,115,0,92,0,0,5,0.8410098942340498,0,0,0,1,1,0,0,0,0,0,0
9459,269330,Chronology,Bedtime Digital Games,Bedtime Digital Games,715,98,150000,125,0,186,0,99,2,0.8794587945879458,0,0,0,1,1,0,0,0,0,0,0
9460,522230,The Fishing Club 3D,Robot Riot UG (haftungsbeschränkt),Robot Riot UG (haftungsbeschränkt),363,116,150000,189,0,189,0,0,77,0.7578288100208769,0,0,0,1,0,1,1,0,0,0,1
9461,595460,Flix and Chill,Jason Lovett,K Bros Games,189,36,150000,479,0,488,0,99,0,0.84,0,0,0,1,0,0,1,0,0,0,0
9462,853550,Equilinox,ThinMatrix,ThinMatrix,2516,200,150000,459,0,514,0,499,19,0.9263622974963182,0,0,0,1,0,0,1,0,0,0,0
9463,492630,Bear With Me - Episode One,Exordium Games,Exordium Games,808,113,150000,252,0,292,0,0,0,0.8773072747014115,0,0,0,1,1,0,0,0,0,0,0
9464,1201400,Not For Broadcast: Prologue,NotGames,tinyBuild,693,51,150000,26,0,33,0,0,1,0.9314516129032258,0,0,0,1,0,0,1,0,0,0,0
9465,251430,The Inner World,Studio Fizbin,Headup Publishing,989,102,150000,270,0,273,0,179,8,0.9065077910174152,0,0,0,1,1,0,0,0,0,0,0
9466,339190,Dead Synchronicity: Tomorrow Comes Today,Fictiorama Studios,Daedalic Entertainment,1060,204,150000,600,0,235,0,99,2,0.8386075949367089,0,0,0,1,1,0,0,0,0,0,0
9467,585950,Wayout 2: Hex,Konstructors,"Hook Games, GrabTheGames",305,45,150000,65,0,75,0,74,1,0.8714285714285714,0,0,0,1,0,0,0,0,0,0,0
9468,742250,OPUS: Rocket of Whispers,SIGONO INC.,SIGONO INC.,1160,98,150000,387,0,387,0,974,2,0.9220985691573926,0,0,0,1,1,0,0,0,0,0,0
9469,1284820,Desktop Kanojo,Neko Game,Neko Game,1358,210,150000,5797,0,7754,0,185,18,0.8660714285714286,0,0,0,1,0,0,1,0,0,0,0
9470,1695840,Fear Therapy,Black Flag Studios,Black Flag Studios,1900,767,150000,149,0,215,0,299,132,0.7124109486314211,0,0,0,1,0,0,0,1,0,0,0
9471,98100,Trauma,Krystian Majewski,Krystian Majewski,445,209,150000,32,0,28,0,299,0,0.6804281345565749,0,0,0,1,1,0,0,0,0,0,0
9472,325120,Notch - The Innocent LunA: Eclipsed SinnerS,"Angels Blue Digital Entertainment, DigitalEZ",DigitalEZ,1191,123,150000,368,0,371,0,299,2,0.906392694063927,0,0,0,1,1,0,0,0,0,0,0
9473,461880,Hyposphere,Atum Software,Sometimes You,101,94,150000,343,0,346,0,59,2,0.517948717948718,0,0,0,1,0,0,0,0,0,0,0
9474,61600,Zen Bound 2,Secret Exit Ltd.,Secret Exit Ltd.,480,72,150000,56,0,88,0,99,1,0.8695652173913043,0,0,0,1,0,0,0,0,0,0,0
9475,449760,Tenrow,Cleverweek,Cleverweek,130,29,150000,210,0,212,0,299,0,0.8176100628930818,0,0,0,1,0,0,0,0,0,0,0
9476,502770,Voodoo Garden,M. Hanka,Liu Lidan,561,171,150000,149,0,198,0,89,10,0.7663934426229508,0,0,0,1,0,0,1,0,0,0,0
9477,547310,That's Mahjong!,TotallyNotReptillian,TotallyNotReptillian,97,47,150000,232,0,257,0,39,1,0.6736111111111112,0,0,0,1,0,0,0,0,0,0,0
9478,475190,Scanner Sombre,Introversion Software,Introversion Software,2830,352,150000,66,0,75,0,119,6,0.8893777498428661,0,0,0,1,1,0,0,0,0,0,0
9479,40720,Samorost 2,Amanita Design,Amanita Design,1499,240,150000,63,0,86,0,149,8,0.8619896492236918,0,0,0,1,1,0,0,0,0,0,0
9480,359350,Defunct,Freshly Squeezed,SOEDESCO,523,114,150000,177,0,239,0,99,1,0.8210361067503925,0,0,0,1,1,0,0,0,0,0,0
9481,377330,Close Your Eyes [Old Version],Yai Gameworks,Yai Gameworks,666,100,150000,23,0,35,0,0,0,0.8694516971279374,0,0,0,1,1,0,0,0,0,0,1
9482,607440,Escape: VR,JapanCo,Bitlock Studio,130,30,150000,256,0,291,0,37,7,0.8125,0,0,0,1,0,0,0,0,0,0,0
9483,603030,Lamp Head,Oriplay,"Cristian Manolachi, Atomic Fabrik",326,88,150000,206,0,253,0,39,4,0.7874396135265701,0,0,0,1,1,1,1,0,0,0,0
9484,220090,The Journey Down: Chapter One,SkyGoblin,SkyGoblin,1080,158,150000,159,0,149,0,279,0,0.8723747980613893,0,0,0,1,1,0,0,0,0,0,0
9485,351790,Invisible Apartment,"Milan Kazarka, Jeroen van Oosten",Vysoko Anime Production,284,118,150000,1,0,1,0,0,0,0.7064676616915423,0,0,0,1,1,0,0,0,0,0,1
9486,914010,Train Station Renovation,Live Motion Games,"Live Motion Games, PlayWay S.A.",1951,407,150000,667,0,602,0,1899,16,0.8273960983884648,0,0,0,1,0,0,1,0,0,0,0
9487,314790,Silence,Daedalic Entertainment,Daedalic Entertainment,1887,341,150000,236,0,242,0,199,2,0.8469479353680431,0,0,0,1,1,0,0,0,0,0,0
9488,574740,Fausts Alptraum,LaboRatStudio,LaboRatStudio,923,66,150000,208,0,167,0,0,2,0.9332659251769464,0,0,0,1,1,0,0,0,0,0,1
9489,703700,Our End of the World,"橘子班, 大好网",NVLMaker,3444,871,150000,1129,0,259,0,599,11,0.7981460023174971,0,0,0,1,1,0,1,0,0,0,0
9490,11370,Nikopol: Secrets of the Immortals,White Birds,Meridian4,193,161,150000,3,0,3,0,99,0,0.5451977401129944,0,0,0,1,1,0,0,0,0,0,0
9491,227000,Primordia,Wormwood Studios,Wadjet Eye Games,2900,84,150000,241,0,254,0,299,9,0.9718498659517426,0,0,0,1,1,0,0,0,0,0,0
9492,241320,Ittle Dew,Ludosity,Ludosity,1145,96,150000,191,0,208,0,999,1,0.9226430298146656,0,0,0,1,1,0,0,0,0,0,0
9493,907680,Wwbit,1bit,1bit,710,566,150000,16,0,19,0,0,0,0.5564263322884012,0,0,0,1,0,0,0,0,0,0,0
9494,968250,King of Retail,Freaking Games,Iceberg Interactive,2745,283,150000,1622,7,2181,7,1499,133,0.9065389696169088,0,0,0,1,0,0,1,0,0,0,0
9495,398170,Evochron Legacy SE,StarWraith 3D Games LLC,StarWraith 3D Games LLC,317,67,150000,2480,0,4584,0,1999,5,0.8255208333333334,0,0,0,1,0,0,1,0,0,0,0
9496,516110,ToeJam & Earl: Back in the Groove!,HumaNature Studios,HumaNature Studios,871,97,150000,122,0,167,0,524,9,0.8997933884297521,0,0,0,1,1,0,0,0,0,0,0
9497,1514930,Erica,Flavourworks,Flavourworks,1095,285,150000,71,1,85,1,1199,1,0.7934782608695652,0,0,0,1,0,0,0,0,0,0,0
9498,638990,UNDYING,Vanimals,"Skystone Games, Vanimals",731,106,150000,17,0,17,0,1339,11,0.8733572281959379,0,0,0,1,1,0,0,1,0,0,0
9499,1168880,MOLEK-SYNTEZ,Zachtronics,Zachtronics,511,61,150000,143,0,146,0,499,7,0.8933566433566433,0,0,0,1,0,0,1,0,0,0,0
9500,1376890,Drill Deal: Borehole (Alpha),A2 Softworks,"Manager Games S.A., Red Dev Studio S.A.",317,48,150000,6,0,6,0,0,1,0.8684931506849315,0,0,0,1,0,0,0,0,0,0,1
9501,359560,Shutter,Cosmic Logic,Cosmic Logic,153,49,150000,834,0,849,0,99,0,0.7574257425742574,0,0,0,1,1,0,0,0,0,0,0
9502,377970,Void And Meddler,"no CVT, BlackMuffin",Mi-Clos Studio,179,99,150000,10,0,10,0,79,1,0.6438848920863309,0,0,0,1,1,0,0,0,0,0,0
9503,474010,The NADI Project,Monkeys Tales Studio,Monkeys Tales Studio,279,142,150000,37,0,37,0,0,0,0.66270783847981,0,0,0,1,1,0,0,0,0,0,1
9504,472680,Elisa: The Innkeeper - Prequel,Neoclassic Games,Neoclassic Games,571,162,150000,91,0,95,0,0,0,0.7789904502046384,0,0,0,1,1,0,0,0,0,0,1
9505,918820,Headliner: NoviNews,Unbound Creations,Unbound Creations,627,67,150000,94,0,94,0,909,3,0.903458213256484,0,0,0,1,1,0,1,0,0,0,0
9506,257690,J.U.L.I.A.: Among the Stars,CBE software,CBE software,734,119,150000,147,0,211,0,1999,2,0.8604923798358733,0,0,0,1,1,0,0,0,0,0,0
9507,499440,klocki,Maciej Targoni,Maciej Targoni,4379,135,150000,106,0,90,0,149,1,0.9700930438635356,0,0,0,1,0,0,0,0,0,0,0
9508,547010,Terminal Hacker,Loej,Loej,88,74,150000,9,0,9,0,0,1,0.5432098765432098,0,0,0,1,0,0,0,0,0,0,1
9509,466630,The Pedestrian,Skookum Arts,Skookum Arts,3297,91,150000,60,0,63,0,799,14,0.9731404958677686,0,0,0,1,1,0,0,0,0,0,0
9510,269050,Year Walk,Simogo,Simogo,1750,170,150000,77,0,103,0,599,2,0.9114583333333334,0,0,0,1,1,0,0,0,0,0,0
9511,320820,Toren,Swordtales,Versus Evil,828,469,150000,116,0,140,0,999,0,0.638396299151889,0,0,0,1,1,0,0,0,0,0,0
9512,348620,Voices from the Sea,Zeiva Inc,Zeiva Inc,1147,87,150000,22,0,34,0,0,0,0.9294975688816856,0,0,0,1,1,0,0,0,0,0,1
9513,383270,Hue,Fiddlesticks Games,Curve Games,1828,115,150000,203,0,224,0,299,6,0.9408131755018012,0,0,0,1,1,0,0,0,0,0,0
9514,374030,Virginia,Variable State,505 Games,2027,1101,150000,162,0,140,0,349,1,0.6480179028132992,0,0,0,1,1,0,0,0,0,0,0
9515,574560,"Dude, Stop",Team HalfBeard,Team HalfBeard,1520,263,150000,130,0,166,0,599,15,0.8524957936062816,0,0,0,1,1,0,0,0,0,0,0
9516,629030,Employee Recycling Center,Idea Cabin,Idea Cabin,38,92,150000,275,0,283,0,149,1,0.2923076923076923,0,0,0,1,1,0,0,0,0,0,0
9517,1110050,Evan's Remains,maitan69,Whitethorn Games,1095,143,150000,2277,0,2285,0,279,3,0.8844911147011308,0,0,0,1,1,0,0,0,0,0,0
9518,209370,Analogue: A Hate Story,Love Conquers All Games,Love Conquers All Games,2047,152,150000,180,0,227,0,499,2,0.9308776716689404,0,0,0,1,0,0,0,0,0,0,0
9519,233230,Kairo,Locked Door Puzzle,Lupus Studios Limited,1244,450,150000,262,0,472,0,124,0,0.7343565525383707,0,0,0,1,1,0,0,0,0,0,0
9520,334120,Armikrog,Pencil Test Studios,Versus Evil,824,630,150000,133,0,133,0,399,2,0.5667125171939478,0,0,0,1,1,0,0,0,0,0,0
